system:index,groups,label,.geo
19,"[{classification=0, sum=0.0}, {classification=1, sum=618.4980392156863}]",20,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,56.34877919174916],[22.140820165289057,56.34877919174916],[22.140820165289057,56.52004398968645],[21.556105082644528,56.52004398968645],[21.556105082644528,56.34877919174916]]]}"
20,"[{classification=0, sum=0.0}, {classification=1, sum=567.6274509803922}]",21,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,56.52004398968645],[22.140820165289057,56.52004398968645],[22.140820165289057,56.69130878762374],[21.556105082644528,56.69130878762374],[21.556105082644528,56.52004398968645]]]}"
21,"[{classification=0, sum=0.0}, {classification=1, sum=836.7450980392157}]",22,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,56.69130878762374],[22.140820165289057,56.69130878762374],[22.140820165289057,56.86257358556103],[21.556105082644528,56.86257358556103],[21.556105082644528,56.69130878762374]]]}"
22,"[{classification=0, sum=0.0}, {classification=1, sum=419.5019607843137}]",23,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,56.86257358556103],[22.140820165289057,56.86257358556103],[22.140820165289057,57.03383838349832],[21.556105082644528,57.03383838349832],[21.556105082644528,56.86257358556103]]]}"
23,"[{classification=0, sum=0.0}, {classification=1, sum=112.0}]",24,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,57.03383838349832],[22.140820165289057,57.03383838349832],[22.140820165289057,57.20510318143561],[21.556105082644528,57.20510318143561],[21.556105082644528,57.03383838349832]]]}"
24,"[{classification=0, sum=0.0}, {classification=1, sum=200.0}]",25,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,57.20510318143561],[22.140820165289057,57.20510318143561],[22.140820165289057,57.3763679793729],[21.556105082644528,57.3763679793729],[21.556105082644528,57.20510318143561]]]}"
25,"[{classification=0, sum=0.0}, {classification=1, sum=77.0}]",26,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,57.3763679793729],[22.140820165289057,57.3763679793729],[22.140820165289057,57.54763277731019],[21.556105082644528,57.54763277731019],[21.556105082644528,57.3763679793729]]]}"
26,"[{classification=0, sum=0.0}]",27,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,57.54763277731019],[22.140820165289057,57.54763277731019],[22.140820165289057,57.71889757524748],[21.556105082644528,57.71889757524748],[21.556105082644528,57.54763277731019]]]}"
34,"[{classification=0, sum=0.0}, {classification=1, sum=168.0}]",35,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.34877919174916],[22.725535247933585,56.34877919174916],[22.725535247933585,56.52004398968645],[22.140820165289057,56.52004398968645],[22.140820165289057,56.34877919174916]]]}"
35,"[{classification=0, sum=0.0}, {classification=1, sum=287.0}]",36,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.52004398968645],[22.725535247933585,56.52004398968645],[22.725535247933585,56.69130878762374],[22.140820165289057,56.69130878762374],[22.140820165289057,56.52004398968645]]]}"
36,"[{classification=0, sum=0.0}, {classification=1, sum=457.49411764705883}]",37,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.69130878762374],[22.725535247933585,56.69130878762374],[22.725535247933585,56.86257358556103],[22.140820165289057,56.86257358556103],[22.140820165289057,56.69130878762374]]]}"
37,"[{classification=0, sum=0.0}, {classification=1, sum=230.7372549019608}]",38,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.86257358556103],[22.725535247933585,56.86257358556103],[22.725535247933585,57.03383838349832],[22.140820165289057,57.03383838349832],[22.140820165289057,56.86257358556103]]]}"
38,"[{classification=0, sum=0.0}, {classification=1, sum=223.7450980392157}]",39,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.03383838349832],[22.725535247933585,57.03383838349832],[22.725535247933585,57.20510318143561],[22.140820165289057,57.20510318143561],[22.140820165289057,57.03383838349832]]]}"
39,"[{classification=0, sum=0.0}, {classification=1, sum=474.7450980392157}]",40,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.20510318143561],[22.725535247933585,57.20510318143561],[22.725535247933585,57.3763679793729],[22.140820165289057,57.3763679793729],[22.140820165289057,57.20510318143561]]]}"
40,"[{classification=0, sum=0.0}, {classification=1, sum=249.74901960784314}]",41,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.3763679793729],[22.725535247933585,57.3763679793729],[22.725535247933585,57.54763277731019],[22.140820165289057,57.54763277731019],[22.140820165289057,57.3763679793729]]]}"
41,"[{classification=0, sum=0.0}, {classification=1, sum=66.49803921568628}]",42,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.54763277731019],[22.725535247933585,57.54763277731019],[22.725535247933585,57.71889757524748],[22.140820165289057,57.71889757524748],[22.140820165289057,57.54763277731019]]]}"
42,"[{classification=0, sum=0.0}]",43,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.71889757524748],[22.725535247933585,57.71889757524748],[22.725535247933585,57.89016237318477],[22.140820165289057,57.89016237318477],[22.140820165289057,57.71889757524748]]]}"
48,"[{classification=0, sum=0.0}, {classification=1, sum=41.0}]",49,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.17751439381187],[23.310250330578114,56.17751439381187],[23.310250330578114,56.34877919174916],[22.725535247933585,56.34877919174916],[22.725535247933585,56.17751439381187]]]}"
49,"[{classification=0, sum=0.0}, {classification=1, sum=500.9686274509804}]",50,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.34877919174916],[23.310250330578114,56.34877919174916],[23.310250330578114,56.52004398968645],[22.725535247933585,56.52004398968645],[22.725535247933585,56.34877919174916]]]}"
50,"[{classification=0, sum=0.0}, {classification=1, sum=379.99607843137255}]",51,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.52004398968645],[23.310250330578114,56.52004398968645],[23.310250330578114,56.69130878762374],[22.725535247933585,56.69130878762374],[22.725535247933585,56.52004398968645]]]}"
51,"[{classification=0, sum=0.0}, {classification=1, sum=496.61960784313726}]",52,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.69130878762374],[23.310250330578114,56.69130878762374],[23.310250330578114,56.86257358556103],[22.725535247933585,56.86257358556103],[22.725535247933585,56.69130878762374]]]}"
52,"[{classification=0, sum=0.0}, {classification=1, sum=382.4980392156863}]",53,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.86257358556103],[23.310250330578114,56.86257358556103],[23.310250330578114,57.03383838349832],[22.725535247933585,57.03383838349832],[22.725535247933585,56.86257358556103]]]}"
53,"[{classification=0, sum=0.0}, {classification=1, sum=101.0}]",54,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.03383838349832],[23.310250330578114,57.03383838349832],[23.310250330578114,57.20510318143561],[22.725535247933585,57.20510318143561],[22.725535247933585,57.03383838349832]]]}"
54,"[{classification=0, sum=0.0}, {classification=1, sum=85.0}]",55,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.20510318143561],[23.310250330578114,57.20510318143561],[23.310250330578114,57.3763679793729],[22.725535247933585,57.3763679793729],[22.725535247933585,57.20510318143561]]]}"
55,"[{classification=0, sum=0.0}, {classification=1, sum=14.0}]",56,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.3763679793729],[23.310250330578114,57.3763679793729],[23.310250330578114,57.54763277731019],[22.725535247933585,57.54763277731019],[22.725535247933585,57.3763679793729]]]}"
63,"[{classification=0, sum=0.0}, {classification=1, sum=8.0}]",64,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.17751439381187],[23.894965413222643,56.17751439381187],[23.894965413222643,56.34877919174916],[23.310250330578114,56.34877919174916],[23.310250330578114,56.17751439381187]]]}"
64,"[{classification=0, sum=0.0}, {classification=1, sum=577.8745098039216}]",65,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.34877919174916],[23.894965413222643,56.34877919174916],[23.894965413222643,56.52004398968645],[23.310250330578114,56.52004398968645],[23.310250330578114,56.34877919174916]]]}"
65,"[{classification=0, sum=0.0}, {classification=1, sum=506.87450980392157}]",66,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.52004398968645],[23.894965413222643,56.52004398968645],[23.894965413222643,56.69130878762374],[23.310250330578114,56.69130878762374],[23.310250330578114,56.52004398968645]]]}"
66,"[{classification=0, sum=0.0}, {classification=1, sum=233.3764705882353}]",67,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.69130878762374],[23.894965413222643,56.69130878762374],[23.894965413222643,56.86257358556103],[23.310250330578114,56.86257358556103],[23.310250330578114,56.69130878762374]]]}"
67,"[{classification=0, sum=0.0}, {classification=1, sum=227.61960784313726}]",68,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.86257358556103],[23.894965413222643,56.86257358556103],[23.894965413222643,57.03383838349832],[23.310250330578114,57.03383838349832],[23.310250330578114,56.86257358556103]]]}"
68,"[{classification=0, sum=0.0}]",69,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,57.03383838349832],[23.894965413222643,57.03383838349832],[23.894965413222643,57.20510318143561],[23.310250330578114,57.20510318143561],[23.310250330578114,57.03383838349832]]]}"
78,"[{classification=0, sum=0.0}, {classification=1, sum=276.0}]",79,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.17751439381187],[24.47968049586717,56.17751439381187],[24.47968049586717,56.34877919174916],[23.894965413222643,56.34877919174916],[23.894965413222643,56.17751439381187]]]}"
79,"[{classification=0, sum=0.0}, {classification=1, sum=805.7450980392157}]",80,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.34877919174916],[24.47968049586717,56.34877919174916],[24.47968049586717,56.52004398968645],[23.894965413222643,56.52004398968645],[23.894965413222643,56.34877919174916]]]}"
80,"[{classification=0, sum=0.0}, {classification=1, sum=351.2470588235294}]",81,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.52004398968645],[24.47968049586717,56.52004398968645],[24.47968049586717,56.69130878762374],[23.894965413222643,56.69130878762374],[23.894965413222643,56.52004398968645]]]}"
81,"[{classification=0, sum=0.0}, {classification=1, sum=224.25098039215686}]",82,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.69130878762374],[24.47968049586717,56.69130878762374],[24.47968049586717,56.86257358556103],[23.894965413222643,56.86257358556103],[23.894965413222643,56.69130878762374]]]}"
82,"[{classification=0, sum=0.0}, {classification=1, sum=274.74901960784314}]",83,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.86257358556103],[24.47968049586717,56.86257358556103],[24.47968049586717,57.03383838349832],[23.894965413222643,57.03383838349832],[23.894965413222643,56.86257358556103]]]}"
83,"[{classification=0, sum=0.0}, {classification=1, sum=84.0}]",84,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.03383838349832],[24.47968049586717,57.03383838349832],[24.47968049586717,57.20510318143561],[23.894965413222643,57.20510318143561],[23.894965413222643,57.03383838349832]]]}"
84,"[{classification=0, sum=0.0}, {classification=1, sum=19.0}]",85,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.20510318143561],[24.47968049586717,57.20510318143561],[24.47968049586717,57.3763679793729],[23.894965413222643,57.3763679793729],[23.894965413222643,57.20510318143561]]]}"
85,"[{classification=0, sum=0.0}, {classification=1, sum=28.0}]",86,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.3763679793729],[24.47968049586717,57.3763679793729],[24.47968049586717,57.54763277731019],[23.894965413222643,57.54763277731019],[23.894965413222643,57.3763679793729]]]}"
86,"[{classification=0, sum=0.0}, {classification=1, sum=9.0}]",87,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.54763277731019],[24.47968049586717,57.54763277731019],[24.47968049586717,57.71889757524748],[23.894965413222643,57.71889757524748],[23.894965413222643,57.54763277731019]]]}"
87,"[{classification=0, sum=0.0}, {classification=1, sum=45.0}]",88,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.71889757524748],[24.47968049586717,57.71889757524748],[24.47968049586717,57.89016237318477],[23.894965413222643,57.89016237318477],[23.894965413222643,57.71889757524748]]]}"
88,"[{classification=0, sum=0.0}]",89,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.89016237318477],[24.47968049586717,57.89016237318477],[24.47968049586717,58.06142717112206],[23.894965413222643,58.06142717112206],[23.894965413222643,57.89016237318477]]]}"
93,"[{classification=0, sum=0.0}, {classification=1, sum=109.18823529411765}]",94,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.17751439381187],[25.0643955785117,56.17751439381187],[25.0643955785117,56.34877919174916],[24.47968049586717,56.34877919174916],[24.47968049586717,56.17751439381187]]]}"
94,"[{classification=0, sum=0.0}, {classification=1, sum=407.0}]",95,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.34877919174916],[25.0643955785117,56.34877919174916],[25.0643955785117,56.52004398968645],[24.47968049586717,56.52004398968645],[24.47968049586717,56.34877919174916]]]}"
95,"[{classification=0, sum=0.0}, {classification=1, sum=335.0}]",96,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.52004398968645],[25.0643955785117,56.52004398968645],[25.0643955785117,56.69130878762374],[24.47968049586717,56.69130878762374],[24.47968049586717,56.52004398968645]]]}"
96,"[{classification=0, sum=0.0}, {classification=1, sum=416.0}]",97,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.69130878762374],[25.0643955785117,56.69130878762374],[25.0643955785117,56.86257358556103],[24.47968049586717,56.86257358556103],[24.47968049586717,56.69130878762374]]]}"
97,"[{classification=0, sum=0.0}, {classification=1, sum=636.0039215686274}]",98,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.86257358556103],[25.0643955785117,56.86257358556103],[25.0643955785117,57.03383838349832],[24.47968049586717,57.03383838349832],[24.47968049586717,56.86257358556103]]]}"
98,"[{classification=0, sum=0.0}, {classification=1, sum=586.9960784313726}]",99,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.03383838349832],[25.0643955785117,57.03383838349832],[25.0643955785117,57.20510318143561],[24.47968049586717,57.20510318143561],[24.47968049586717,57.03383838349832]]]}"
99,"[{classification=0, sum=0.0}, {classification=1, sum=316.0}]",100,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.20510318143561],[25.0643955785117,57.20510318143561],[25.0643955785117,57.3763679793729],[24.47968049586717,57.3763679793729],[24.47968049586717,57.20510318143561]]]}"
100,"[{classification=0, sum=0.0}, {classification=1, sum=422.24313725490197}]",101,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.3763679793729],[25.0643955785117,57.3763679793729],[25.0643955785117,57.54763277731019],[24.47968049586717,57.54763277731019],[24.47968049586717,57.3763679793729]]]}"
101,"[{classification=0, sum=0.0}, {classification=1, sum=387.7372549019608}]",102,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.54763277731019],[25.0643955785117,57.54763277731019],[25.0643955785117,57.71889757524748],[24.47968049586717,57.71889757524748],[24.47968049586717,57.54763277731019]]]}"
102,"[{classification=0, sum=0.0}, {classification=1, sum=606.7490196078431}]",103,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.71889757524748],[25.0643955785117,57.71889757524748],[25.0643955785117,57.89016237318477],[24.47968049586717,57.89016237318477],[24.47968049586717,57.71889757524748]]]}"
103,"[{classification=0, sum=0.0}, {classification=1, sum=119.37647058823529}]",104,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.89016237318477],[25.0643955785117,57.89016237318477],[25.0643955785117,58.06142717112206],[24.47968049586717,58.06142717112206],[24.47968049586717,57.89016237318477]]]}"
107,"[{classification=0, sum=0.0}, {classification=1, sum=43.0}]",108,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,56.00624959587458],[25.64911066115623,56.00624959587458],[25.64911066115623,56.17751439381187],[25.0643955785117,56.17751439381187],[25.0643955785117,56.00624959587458]]]}"
108,"[{classification=0, sum=0.0}, {classification=1, sum=386.0}]",109,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,56.17751439381187],[25.64911066115623,56.17751439381187],[25.64911066115623,56.34877919174916],[25.0643955785117,56.34877919174916],[25.0643955785117,56.17751439381187]]]}"
109,"[{classification=0, sum=0.0}, {classification=1, sum=98.0}]",110,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,56.34877919174916],[25.64911066115623,56.34877919174916],[25.64911066115623,56.52004398968645],[25.0643955785117,56.52004398968645],[25.0643955785117,56.34877919174916]]]}"
110,"[{classification=0, sum=0.0}, {classification=1, sum=283.0}]",111,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,56.52004398968645],[25.64911066115623,56.52004398968645],[25.64911066115623,56.69130878762374],[25.0643955785117,56.69130878762374],[25.0643955785117,56.52004398968645]]]}"
111,"[{classification=0, sum=0.0}, {classification=1, sum=395.25098039215686}]",112,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,56.69130878762374],[25.64911066115623,56.69130878762374],[25.64911066115623,56.86257358556103],[25.0643955785117,56.86257358556103],[25.0643955785117,56.69130878762374]]]}"
112,"[{classification=0, sum=0.0}, {classification=1, sum=1173.6235294117646}]",113,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,56.86257358556103],[25.64911066115623,56.86257358556103],[25.64911066115623,57.03383838349832],[25.0643955785117,57.03383838349832],[25.0643955785117,56.86257358556103]]]}"
113,"[{classification=0, sum=0.0}, {classification=1, sum=525.8745098039216}]",114,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,57.03383838349832],[25.64911066115623,57.03383838349832],[25.64911066115623,57.20510318143561],[25.0643955785117,57.20510318143561],[25.0643955785117,57.03383838349832]]]}"
114,"[{classification=0, sum=0.0}, {classification=1, sum=289.0}]",115,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,57.20510318143561],[25.64911066115623,57.20510318143561],[25.64911066115623,57.3763679793729],[25.0643955785117,57.3763679793729],[25.0643955785117,57.20510318143561]]]}"
115,"[{classification=0, sum=0.0}, {classification=1, sum=280.74901960784314}]",116,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,57.3763679793729],[25.64911066115623,57.3763679793729],[25.64911066115623,57.54763277731019],[25.0643955785117,57.54763277731019],[25.0643955785117,57.3763679793729]]]}"
116,"[{classification=0, sum=0.0}, {classification=1, sum=353.25098039215686}]",117,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,57.54763277731019],[25.64911066115623,57.54763277731019],[25.64911066115623,57.71889757524748],[25.0643955785117,57.71889757524748],[25.0643955785117,57.54763277731019]]]}"
117,"[{classification=0, sum=0.0}, {classification=1, sum=380.0}]",118,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,57.71889757524748],[25.64911066115623,57.71889757524748],[25.64911066115623,57.89016237318477],[25.0643955785117,57.89016237318477],[25.0643955785117,57.71889757524748]]]}"
118,"[{classification=0, sum=0.0}, {classification=1, sum=420.87450980392157}]",119,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,57.89016237318477],[25.64911066115623,57.89016237318477],[25.64911066115623,58.06142717112206],[25.0643955785117,58.06142717112206],[25.0643955785117,57.89016237318477]]]}"
119,"[{classification=0, sum=0.0}, {classification=1, sum=3.0}]",120,"{""type"":""Polygon"",""coordinates"":[[[25.0643955785117,58.06142717112206],[25.64911066115623,58.06142717112206],[25.64911066115623,58.23269196905935],[25.0643955785117,58.23269196905935],[25.0643955785117,58.06142717112206]]]}"
120,"[{classification=0, sum=0.0}]",121,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,55.66372],[26.233825743800757,55.66372],[26.233825743800757,55.83498479793729],[25.64911066115623,55.83498479793729],[25.64911066115623,55.66372]]]}"
121,"[{classification=0, sum=0.0}, {classification=1, sum=163.49803921568628}]",122,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,55.83498479793729],[26.233825743800757,55.83498479793729],[26.233825743800757,56.00624959587458],[25.64911066115623,56.00624959587458],[25.64911066115623,55.83498479793729]]]}"
122,"[{classification=0, sum=0.0}, {classification=1, sum=421.0}]",123,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,56.00624959587458],[26.233825743800757,56.00624959587458],[26.233825743800757,56.17751439381187],[25.64911066115623,56.17751439381187],[25.64911066115623,56.00624959587458]]]}"
123,"[{classification=0, sum=0.0}, {classification=1, sum=266.0}]",124,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,56.17751439381187],[26.233825743800757,56.17751439381187],[26.233825743800757,56.34877919174916],[25.64911066115623,56.34877919174916],[25.64911066115623,56.17751439381187]]]}"
124,"[{classification=0, sum=0.0}, {classification=1, sum=333.0}]",125,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,56.34877919174916],[26.233825743800757,56.34877919174916],[26.233825743800757,56.52004398968645],[25.64911066115623,56.52004398968645],[25.64911066115623,56.34877919174916]]]}"
125,"[{classification=0, sum=0.0}, {classification=1, sum=358.0}]",126,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,56.52004398968645],[26.233825743800757,56.52004398968645],[26.233825743800757,56.69130878762374],[25.64911066115623,56.69130878762374],[25.64911066115623,56.52004398968645]]]}"
126,"[{classification=0, sum=0.0}, {classification=1, sum=580.0}]",127,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,56.69130878762374],[26.233825743800757,56.69130878762374],[26.233825743800757,56.86257358556103],[25.64911066115623,56.86257358556103],[25.64911066115623,56.69130878762374]]]}"
127,"[{classification=0, sum=0.0}, {classification=1, sum=697.8745098039216}]",128,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,56.86257358556103],[26.233825743800757,56.86257358556103],[26.233825743800757,57.03383838349832],[25.64911066115623,57.03383838349832],[25.64911066115623,56.86257358556103]]]}"
128,"[{classification=0, sum=0.0}, {classification=1, sum=462.62745098039215}]",129,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,57.03383838349832],[26.233825743800757,57.03383838349832],[26.233825743800757,57.20510318143561],[25.64911066115623,57.20510318143561],[25.64911066115623,57.03383838349832]]]}"
129,"[{classification=0, sum=0.0}, {classification=1, sum=283.2470588235294}]",130,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,57.20510318143561],[26.233825743800757,57.20510318143561],[26.233825743800757,57.3763679793729],[25.64911066115623,57.3763679793729],[25.64911066115623,57.20510318143561]]]}"
130,"[{classification=0, sum=0.0}, {classification=1, sum=272.0}]",131,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,57.3763679793729],[26.233825743800757,57.3763679793729],[26.233825743800757,57.54763277731019],[25.64911066115623,57.54763277731019],[25.64911066115623,57.3763679793729]]]}"
131,"[{classification=0, sum=0.0}, {classification=1, sum=60.0}]",132,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,57.54763277731019],[26.233825743800757,57.54763277731019],[26.233825743800757,57.71889757524748],[25.64911066115623,57.71889757524748],[25.64911066115623,57.54763277731019]]]}"
132,"[{classification=0, sum=0.0}, {classification=1, sum=138.0}]",133,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,57.71889757524748],[26.233825743800757,57.71889757524748],[26.233825743800757,57.89016237318477],[25.64911066115623,57.89016237318477],[25.64911066115623,57.71889757524748]]]}"
133,"[{classification=0, sum=0.0}, {classification=1, sum=2.0}]",134,"{""type"":""Polygon"",""coordinates"":[[[25.64911066115623,57.89016237318477],[26.233825743800757,57.89016237318477],[26.233825743800757,58.06142717112206],[25.64911066115623,58.06142717112206],[25.64911066115623,57.89016237318477]]]}"
135,"[{classification=0, sum=0.0}, {classification=1, sum=194.74901960784314}]",136,"{""type"":""Polygon"",""coordinates"":[[[26.233825743800757,55.66372],[26.818540826445286,55.66372],[26.818540826445286,55.83498479793729],[26.233825743800757,55.83498479793729],[26.233825743800757,55.66372]]]}"
136,"[{classification=0, sum=0.0}, {classification=1, sum=333.74901960784314}]",137,"{""type"":""Polygon"",""coordinates"":[[[26.233825743800757,55.83498479793729],[26.818540826445286,55.83498479793729],[26.818540826445286,56.00624959587458],[26.233825743800757,56.00624959587458],[26.233825743800757,55.83498479793729]]]}"
137,"[{classification=0, sum=0.0}, {classification=1, sum=551.0}]",138,"{""type"":""Polygon"",""coordinates"":[[[26.233825743800757,56.00624959587458],[26.818540826445286,56.00624959587458],[26.818540826445286,56.17751439381187],[26.233825743800757,56.17751439381187],[26.233825743800757,56.00624959587458]]]}"
138,"[{classification=0, sum=0.0}, {classification=1, sum=423.0}]",139,"{""type"":""Polygon"",""coordinates"":[[[26.233825743800757,56.17751439381187],[26.818540826445286,56.17751439381187],[26.818540826445286,56.34877919174916],[26.233825743800757,56.34877919174916],[26.233825743800757,56.17751439381187]]]}"
139,"[{classification=0, sum=0.0}, {classification=1, sum=446.0}]",140,"{""type"":""Polygon"",""coordinates"":[[[26.233825743800757,56.34877919174916],[26.818540826445286,56.34877919174916],[26.818540826445286,56.52004398968645],[26.233825743800757,56.52004398968645],[26.233825743800757,56.34877919174916]]]}"
